"setDate"	"flipDate"	"days"	"fID"	"repl"	"treat"	"NstartF"	"NstartM"	"box"	"ccoord"	"rcoord"	"deadF"	"deadM"	"cens"	"carriedF"	"carriedM"	"lifespan_age"	"age"	"sireid"	"damid"	"id"	"NewAge"
2016-03-05	2016-05-06	62	"S11D32_b"	"b"	"STD"	16	6	2	10	8	1	0	0	0	0	62	62	"S11"	"D32"	"S11D32_b_STD"	64
2016-03-05	2016-05-09	65	"S11D32_b"	"b"	"STD"	16	6	2	10	8	2	2	0	0	0	65	65	"S11"	"D32"	"S11D32_b_STD"	67
2016-03-05	2016-05-10	66	"S11D32_b"	"b"	"STD"	16	6	2	10	8	0	0	0	0	0	66	66	"S11"	"D32"	"S11D32_b_STD"	68
2016-03-05	2016-05-13	69	"S11D32_b"	"b"	"STD"	16	6	2	10	8	4	1	0	0	0	69	69	"S11"	"D32"	"S11D32_b_STD"	71
2016-03-05	2016-05-16	72	"S11D32_b"	"b"	"STD"	16	6	2	10	8	3	0	0	0	0	72	72	"S11"	"D32"	"S11D32_b_STD"	74
2016-03-05	2016-05-17	73	"S11D32_b"	"b"	"STD"	16	6	2	10	8	0	0	0	0	0	73	73	"S11"	"D32"	"S11D32_b_STD"	75
2016-03-05	2016-05-20	76	"S11D32_b"	"b"	"STD"	16	6	2	10	8	0	0	0	0	0	76	76	"S11"	"D32"	"S11D32_b_STD"	78
2016-03-05	2016-05-23	79	"S11D32_b"	"b"	"STD"	16	6	2	10	8	3	0	0	0	0	79	79	"S11"	"D32"	"S11D32_b_STD"	81
2016-03-05	2016-05-24	80	"S11D32_b"	"b"	"STD"	16	6	2	10	8	0	0	0	0	0	80	80	"S11"	"D32"	"S11D32_b_STD"	82
2016-03-05	2016-05-27	83	"S11D32_b"	"b"	"STD"	16	6	2	10	8	2	0	0	0	0	83	83	"S11"	"D32"	"S11D32_b_STD"	85
2016-03-05	2016-03-07	2	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	2	2	"S11"	"D33"	"S11D33_a_HS"	4
2016-03-05	2016-03-08	3	"S11D33_a"	"a"	"HS"	23	6	5	5	10	1	0	0	0	0	3	3	"S11"	"D33"	"S11D33_a_HS"	5
2016-03-05	2016-03-11	6	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	1	0	0	6	6	"S11"	"D33"	"S11D33_a_HS"	8
2016-03-05	2016-03-14	9	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	1	0	0	0	9	9	"S11"	"D33"	"S11D33_a_HS"	11
2016-03-05	2016-03-15	10	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	10	10	"S11"	"D33"	"S11D33_a_HS"	12
2016-03-05	2016-03-18	13	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	13	13	"S11"	"D33"	"S11D33_a_HS"	15
2016-03-05	2016-03-21	16	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	16	16	"S11"	"D33"	"S11D33_a_HS"	18
2016-03-05	2016-03-22	17	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	17	17	"S11"	"D33"	"S11D33_a_HS"	19
2016-03-05	2016-03-25	20	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	20	20	"S11"	"D33"	"S11D33_a_HS"	22
2016-03-05	2016-03-28	23	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	23	23	"S11"	"D33"	"S11D33_a_HS"	25
2016-03-05	2016-03-29	24	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	24	24	"S11"	"D33"	"S11D33_a_HS"	26
2016-03-05	2016-04-01	27	"S11D33_a"	"a"	"HS"	23	6	5	5	10	2	0	0	0	0	27	27	"S11"	"D33"	"S11D33_a_HS"	29
2016-03-05	2016-04-04	30	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	30	30	"S11"	"D33"	"S11D33_a_HS"	32
2016-03-05	2016-04-05	31	"S11D33_a"	"a"	"HS"	23	6	5	5	10	0	0	0	0	0	31	31	"S11"	"D33"	"S11D33_a_HS"	33
2016-03-05	2016-04-08	34	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	34	34	"S11"	"D33"	"S11D33_a_HS"	36
2016-03-05	2016-04-11	37	"S11D33_a"	"a"	"HS"	23	6	1	4	4	3	0	0	0	0	37	37	"S11"	"D33"	"S11D33_a_HS"	39
2016-03-05	2016-04-12	38	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	38	38	"S11"	"D33"	"S11D33_a_HS"	40
2016-03-05	2016-04-15	41	"S11D33_a"	"a"	"HS"	23	6	1	4	4	2	1	0	0	0	41	41	"S11"	"D33"	"S11D33_a_HS"	43
2016-03-05	2016-04-18	44	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	44	44	"S11"	"D33"	"S11D33_a_HS"	46
2016-03-05	2016-04-19	45	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	45	45	"S11"	"D33"	"S11D33_a_HS"	47
2016-03-05	2016-04-22	48	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	1	0	0	0	48	48	"S11"	"D33"	"S11D33_a_HS"	50
2016-03-05	2016-04-25	51	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	1	0	51	51	"S11"	"D33"	"S11D33_a_HS"	53
2016-03-05	2016-04-26	52	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	52	52	"S11"	"D33"	"S11D33_a_HS"	54
2016-03-05	2016-04-29	55	"S11D33_a"	"a"	"HS"	23	6	1	4	4	3	0	0	0	0	55	55	"S11"	"D33"	"S11D33_a_HS"	57
2016-03-05	2016-05-02	58	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	58	58	"S11"	"D33"	"S11D33_a_HS"	60
2016-03-05	2016-05-03	59	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	59	59	"S11"	"D33"	"S11D33_a_HS"	61
2016-03-05	2016-05-06	62	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	62	62	"S11"	"D33"	"S11D33_a_HS"	64
2016-03-05	2016-05-09	65	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	1	0	0	0	65	65	"S11"	"D33"	"S11D33_a_HS"	67
2016-03-05	2016-05-10	66	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	66	66	"S11"	"D33"	"S11D33_a_HS"	68
2016-03-05	2016-05-13	69	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	1	0	0	0	69	69	"S11"	"D33"	"S11D33_a_HS"	71
2016-03-05	2016-05-16	72	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	1	0	0	0	72	72	"S11"	"D33"	"S11D33_a_HS"	74
2016-03-05	2016-05-17	73	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	73	73	"S11"	"D33"	"S11D33_a_HS"	75
2016-03-05	2016-05-20	76	"S11D33_a"	"a"	"HS"	23	6	1	4	4	2	0	0	1	0	76	76	"S11"	"D33"	"S11D33_a_HS"	78
2016-03-05	2016-05-23	79	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	79	79	"S11"	"D33"	"S11D33_a_HS"	81
2016-03-05	2016-05-24	80	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	80	80	"S11"	"D33"	"S11D33_a_HS"	82
2016-03-05	2016-05-27	83	"S11D33_a"	"a"	"HS"	23	6	1	4	4	0	0	0	0	0	83	83	"S11"	"D33"	"S11D33_a_HS"	85
2016-03-05	2016-05-30	86	"S11D33_a"	"a"	"HS"	23	6	1	4	4	1	0	0	0	0	86	86	"S11"	"D33"	"S11D33_a_HS"	88
2016-03-11	2016-03-14	3	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	1	0	0	0	3	3	"S11"	"D33"	"S11D33_a_LY"	5
2016-03-11	2016-03-15	4	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	4	4	"S11"	"D33"	"S11D33_a_LY"	6
2016-03-11	2016-03-18	7	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	7	7	"S11"	"D33"	"S11D33_a_LY"	9
2016-03-11	2016-03-21	10	"S11D33_a"	"a"	"LY"	15	6	4	1	10	1	0	0	0	0	10	10	"S11"	"D33"	"S11D33_a_LY"	12
2016-03-11	2016-03-22	11	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	11	11	"S11"	"D33"	"S11D33_a_LY"	13
2016-03-11	2016-03-25	14	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	14	14	"S11"	"D33"	"S11D33_a_LY"	16
2016-03-11	2016-03-28	17	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	17	17	"S11"	"D33"	"S11D33_a_LY"	19
2016-03-11	2016-03-29	18	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	18	18	"S11"	"D33"	"S11D33_a_LY"	20
2016-03-11	2016-04-01	21	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	21	21	"S11"	"D33"	"S11D33_a_LY"	23
2016-03-11	2016-04-04	24	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	24	24	"S11"	"D33"	"S11D33_a_LY"	26
2016-03-11	2016-04-05	25	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	25	25	"S11"	"D33"	"S11D33_a_LY"	27
2016-03-11	2016-04-08	28	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	28	28	"S11"	"D33"	"S11D33_a_LY"	30
2016-03-11	2016-04-11	31	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	31	31	"S11"	"D33"	"S11D33_a_LY"	33
2016-03-11	2016-04-12	32	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	32	32	"S11"	"D33"	"S11D33_a_LY"	34
2016-03-11	2016-04-15	35	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	1	0	0	0	35	35	"S11"	"D33"	"S11D33_a_LY"	37
2016-03-11	2016-04-18	38	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	38	38	"S11"	"D33"	"S11D33_a_LY"	40
2016-03-11	2016-04-19	39	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	39	39	"S11"	"D33"	"S11D33_a_LY"	41
2016-03-11	2016-04-22	42	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	42	42	"S11"	"D33"	"S11D33_a_LY"	44
2016-03-11	2016-04-25	45	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	45	45	"S11"	"D33"	"S11D33_a_LY"	47
2016-03-11	2016-04-26	46	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	46	46	"S11"	"D33"	"S11D33_a_LY"	48
2016-03-11	2016-04-29	49	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	2	0	0	0	49	49	"S11"	"D33"	"S11D33_a_LY"	51
2016-03-11	2016-05-02	52	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	52	52	"S11"	"D33"	"S11D33_a_LY"	54
2016-03-11	2016-05-03	53	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	53	53	"S11"	"D33"	"S11D33_a_LY"	55
2016-03-11	2016-05-06	56	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	56	56	"S11"	"D33"	"S11D33_a_LY"	58
2016-03-11	2016-05-09	59	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	59	59	"S11"	"D33"	"S11D33_a_LY"	61
2016-03-11	2016-05-10	60	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	1	0	0	0	60	60	"S11"	"D33"	"S11D33_a_LY"	62
2016-03-11	2016-05-13	63	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	63	63	"S11"	"D33"	"S11D33_a_LY"	65
2016-03-11	2016-05-16	66	"S11D33_a"	"a"	"LY"	15	6	4	1	10	1	0	0	0	0	66	66	"S11"	"D33"	"S11D33_a_LY"	68
2016-03-11	2016-05-17	67	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	67	67	"S11"	"D33"	"S11D33_a_LY"	69
2016-03-11	2016-05-20	70	"S11D33_a"	"a"	"LY"	15	6	4	1	10	0	0	0	0	0	70	70	"S11"	"D33"	"S11D33_a_LY"	72
2016-03-11	2016-05-23	73	"S11D33_a"	"a"	"LY"	15	6	4	1	10	3	1	0	0	0	73	73	"S11"	"D33"	"S11D33_a_LY"	75
2016-03-11	2016-05-24	74	"S11D33_a"	"a"	"LY"	15	6	4	1	10	1	0	0	0	0	74	74	"S11"	"D33"	"S11D33_a_LY"	76
2016-03-11	2016-05-27	77	"S11D33_a"	"a"	"LY"	15	6	4	1	10	4	0	0	0	0	77	77	"S11"	"D33"	"S11D33_a_LY"	79
2016-03-11	2016-05-30	80	"S11D33_a"	"a"	"LY"	15	6	4	1	10	2	0	0	0	0	80	80	"S11"	"D33"	"S11D33_a_LY"	82
2016-03-08	2016-03-11	3	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	3	3	"S11"	"D33"	"S11D33_a_STD"	5
2016-03-08	2016-03-14	6	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	6	6	"S11"	"D33"	"S11D33_a_STD"	8
2016-03-08	2016-03-15	7	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	7	7	"S11"	"D33"	"S11D33_a_STD"	9
2016-03-08	2016-03-18	10	"S11D33_a"	"a"	"STD"	24	6	1	6	5	1	0	0	0	0	10	10	"S11"	"D33"	"S11D33_a_STD"	12
2016-03-08	2016-03-21	13	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	13	13	"S11"	"D33"	"S11D33_a_STD"	15
2016-03-08	2016-03-22	14	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	14	14	"S11"	"D33"	"S11D33_a_STD"	16
2016-03-08	2016-03-25	17	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	17	17	"S11"	"D33"	"S11D33_a_STD"	19
2016-03-08	2016-03-28	20	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	20	20	"S11"	"D33"	"S11D33_a_STD"	22
2016-03-08	2016-03-29	21	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	21	21	"S11"	"D33"	"S11D33_a_STD"	23
2016-03-08	2016-04-01	24	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	24	24	"S11"	"D33"	"S11D33_a_STD"	26
2016-03-08	2016-04-04	27	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	27	27	"S11"	"D33"	"S11D33_a_STD"	29
2016-03-08	2016-04-05	28	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	28	28	"S11"	"D33"	"S11D33_a_STD"	30
2016-03-08	2016-04-08	31	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	1	0	0	0	31	31	"S11"	"D33"	"S11D33_a_STD"	33
2016-03-08	2016-04-11	34	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	34	34	"S11"	"D33"	"S11D33_a_STD"	36
2016-03-08	2016-04-12	35	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	35	35	"S11"	"D33"	"S11D33_a_STD"	37
2016-03-08	2016-04-15	38	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	38	38	"S11"	"D33"	"S11D33_a_STD"	40
2016-03-08	2016-04-18	41	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	41	41	"S11"	"D33"	"S11D33_a_STD"	43
2016-03-08	2016-04-19	42	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	42	42	"S11"	"D33"	"S11D33_a_STD"	44
2016-03-08	2016-04-22	45	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	45	45	"S11"	"D33"	"S11D33_a_STD"	47
2016-03-08	2016-04-25	48	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	48	48	"S11"	"D33"	"S11D33_a_STD"	50
2016-03-08	2016-04-26	49	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	49	49	"S11"	"D33"	"S11D33_a_STD"	51
2016-03-08	2016-04-29	52	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	52	52	"S11"	"D33"	"S11D33_a_STD"	54
2016-03-08	2016-05-02	55	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	1	0	0	0	55	55	"S11"	"D33"	"S11D33_a_STD"	57
2016-03-08	2016-05-03	56	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	56	56	"S11"	"D33"	"S11D33_a_STD"	58
2016-03-08	2016-05-06	59	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	59	59	"S11"	"D33"	"S11D33_a_STD"	61
2016-03-08	2016-05-09	62	"S11D33_a"	"a"	"STD"	24	6	1	6	5	1	0	0	0	0	62	62	"S11"	"D33"	"S11D33_a_STD"	64
2016-03-08	2016-05-10	63	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	63	63	"S11"	"D33"	"S11D33_a_STD"	65
2016-03-08	2016-05-13	66	"S11D33_a"	"a"	"STD"	24	6	1	6	5	2	1	0	0	0	66	66	"S11"	"D33"	"S11D33_a_STD"	68
2016-03-08	2016-05-16	69	"S11D33_a"	"a"	"STD"	24	6	1	6	5	1	0	0	0	0	69	69	"S11"	"D33"	"S11D33_a_STD"	71
2016-03-08	2016-05-17	70	"S11D33_a"	"a"	"STD"	24	6	1	6	5	2	1	0	0	0	70	70	"S11"	"D33"	"S11D33_a_STD"	72
2016-03-08	2016-05-20	73	"S11D33_a"	"a"	"STD"	24	6	1	6	5	4	1	0	0	0	73	73	"S11"	"D33"	"S11D33_a_STD"	75
2016-03-08	2016-05-23	76	"S11D33_a"	"a"	"STD"	24	6	1	6	5	3	0	0	0	0	76	76	"S11"	"D33"	"S11D33_a_STD"	78
2016-03-08	2016-05-24	77	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	77	77	"S11"	"D33"	"S11D33_a_STD"	79
2016-03-08	2016-05-27	80	"S11D33_a"	"a"	"STD"	24	6	1	6	5	4	0	0	0	0	80	80	"S11"	"D33"	"S11D33_a_STD"	82
2016-03-08	2016-05-30	83	"S11D33_a"	"a"	"STD"	24	6	1	6	5	3	0	0	0	0	83	83	"S11"	"D33"	"S11D33_a_STD"	85
2016-03-08	2016-05-31	84	"S11D33_a"	"a"	"STD"	24	6	1	6	5	0	0	0	0	0	84	84	"S11"	"D33"	"S11D33_a_STD"	86
2016-03-08	2016-06-03	87	"S11D33_a"	"a"	"STD"	24	6	1	6	5	3	0	0	0	0	87	87	"S11"	"D33"	"S11D33_a_STD"	89
2016-03-21	2016-03-22	1	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	1	1	"S11"	"D33"	"S11D33_b_LY"	3
2016-03-21	2016-03-25	4	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	4	4	"S11"	"D33"	"S11D33_b_LY"	6
2016-03-21	2016-03-28	7	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	7	7	"S11"	"D33"	"S11D33_b_LY"	9
2016-03-21	2016-03-29	8	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	8	8	"S11"	"D33"	"S11D33_b_LY"	10
2016-03-21	2016-04-01	11	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	11	11	"S11"	"D33"	"S11D33_b_LY"	13
2016-03-21	2016-04-04	14	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	14	14	"S11"	"D33"	"S11D33_b_LY"	16
2016-03-21	2016-04-05	15	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	15	15	"S11"	"D33"	"S11D33_b_LY"	17
2016-03-21	2016-04-08	18	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	18	18	"S11"	"D33"	"S11D33_b_LY"	20
2016-03-21	2016-04-11	21	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	21	21	"S11"	"D33"	"S11D33_b_LY"	23
2016-03-21	2016-04-12	22	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	22	22	"S11"	"D33"	"S11D33_b_LY"	24
2016-03-21	2016-04-15	25	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	25	25	"S11"	"D33"	"S11D33_b_LY"	27
2016-03-21	2016-04-18	28	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	28	28	"S11"	"D33"	"S11D33_b_LY"	30
2016-03-21	2016-04-19	29	"S11D33_b"	"b"	"LY"	18	6	1	8	6	1	0	0	0	0	29	29	"S11"	"D33"	"S11D33_b_LY"	31
2016-03-21	2016-04-22	32	"S11D33_b"	"b"	"LY"	18	6	1	8	6	2	0	0	0	0	32	32	"S11"	"D33"	"S11D33_b_LY"	34
2016-03-21	2016-04-25	35	"S11D33_b"	"b"	"LY"	18	6	1	8	6	1	0	0	0	0	35	35	"S11"	"D33"	"S11D33_b_LY"	37
2016-03-21	2016-04-26	36	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	36	36	"S11"	"D33"	"S11D33_b_LY"	38
2016-03-21	2016-04-29	39	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	39	39	"S11"	"D33"	"S11D33_b_LY"	41
2016-03-21	2016-05-02	42	"S11D33_b"	"b"	"LY"	18	6	1	8	6	1	0	0	0	0	42	42	"S11"	"D33"	"S11D33_b_LY"	44
2016-03-21	2016-05-03	43	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	43	43	"S11"	"D33"	"S11D33_b_LY"	45
2016-03-21	2016-05-06	46	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	46	46	"S11"	"D33"	"S11D33_b_LY"	48
2016-03-21	2016-05-09	49	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	49	49	"S11"	"D33"	"S11D33_b_LY"	51
2016-03-21	2016-05-10	50	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	50	50	"S11"	"D33"	"S11D33_b_LY"	52
2016-03-21	2016-05-13	53	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	53	53	"S11"	"D33"	"S11D33_b_LY"	55
2016-03-21	2016-05-16	56	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	56	56	"S11"	"D33"	"S11D33_b_LY"	58
2016-03-21	2016-05-17	57	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	57	57	"S11"	"D33"	"S11D33_b_LY"	59
2016-03-21	2016-05-20	60	"S11D33_b"	"b"	"LY"	18	6	1	8	6	2	0	0	0	0	60	60	"S11"	"D33"	"S11D33_b_LY"	62
2016-03-21	2016-05-23	63	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	1	0	0	0	63	63	"S11"	"D33"	"S11D33_b_LY"	65
2016-03-21	2016-05-24	64	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	64	64	"S11"	"D33"	"S11D33_b_LY"	66
2016-03-21	2016-05-27	67	"S11D33_b"	"b"	"LY"	18	6	1	8	6	3	1	0	0	0	67	67	"S11"	"D33"	"S11D33_b_LY"	69
2016-03-21	2016-05-30	70	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	70	70	"S11"	"D33"	"S11D33_b_LY"	72
2016-03-21	2016-05-31	71	"S11D33_b"	"b"	"LY"	18	6	1	8	6	0	0	0	0	0	71	71	"S11"	"D33"	"S11D33_b_LY"	73
2016-03-21	2016-06-03	74	"S11D33_b"	"b"	"LY"	18	6	1	8	6	5	0	0	0	0	74	74	"S11"	"D33"	"S11D33_b_LY"	76
2016-03-21	2016-06-06	77	"S11D33_b"	"b"	"LY"	18	6	1	8	6	3	0	0	0	0	77	77	"S11"	"D33"	"S11D33_b_LY"	79
2016-03-21	2016-06-07	78	"S11D33_b"	"b"	"LY"	18	6	1	8	6	1	0	0	0	0	78	78	"S11"	"D33"	"S11D33_b_LY"	80
2016-03-21	2016-06-10	81	"S11D33_b"	"b"	"LY"	18	6	1	8	6	1	0	0	0	0	81	81	"S11"	"D33"	"S11D33_b_LY"	83
2016-03-11	2016-03-14	3	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	2	0	0	0	3	3	"S13"	"D37"	"S13D37_a_HS"	5
2016-03-11	2016-03-15	4	"S13D37_a"	"a"	"HS"	24	6	1	7	10	1	0	0	0	0	4	4	"S13"	"D37"	"S13D37_a_HS"	6
2016-03-11	2016-03-18	7	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	7	7	"S13"	"D37"	"S13D37_a_HS"	9
2016-03-11	2016-03-21	10	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	10	10	"S13"	"D37"	"S13D37_a_HS"	12
2016-03-11	2016-03-22	11	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	11	11	"S13"	"D37"	"S13D37_a_HS"	13
2016-03-11	2016-03-25	14	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	14	14	"S13"	"D37"	"S13D37_a_HS"	16
2016-03-11	2016-03-28	17	"S13D37_a"	"a"	"HS"	24	6	1	7	10	1	0	0	0	0	17	17	"S13"	"D37"	"S13D37_a_HS"	19
2016-03-11	2016-03-29	18	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	18	18	"S13"	"D37"	"S13D37_a_HS"	20
2016-03-11	2016-04-01	21	"S13D37_a"	"a"	"HS"	24	6	1	7	10	2	1	0	0	0	21	21	"S13"	"D37"	"S13D37_a_HS"	23
2016-03-11	2016-04-04	24	"S13D37_a"	"a"	"HS"	24	6	1	7	10	1	1	0	0	0	24	24	"S13"	"D37"	"S13D37_a_HS"	26
2016-03-11	2016-04-05	25	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	25	25	"S13"	"D37"	"S13D37_a_HS"	27
2016-03-11	2016-04-08	28	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	28	28	"S13"	"D37"	"S13D37_a_HS"	30
2016-03-11	2016-04-11	31	"S13D37_a"	"a"	"HS"	24	6	1	7	10	3	1	0	0	0	31	31	"S13"	"D37"	"S13D37_a_HS"	33
2016-03-11	2016-04-12	32	"S13D37_a"	"a"	"HS"	24	6	1	7	10	1	0	0	0	0	32	32	"S13"	"D37"	"S13D37_a_HS"	34
2016-03-11	2016-04-15	35	"S13D37_a"	"a"	"HS"	24	6	1	7	10	0	0	0	0	0	35	35	"S13"	"D37"	"S13D37_a_HS"	37
2016-03-11	2016-04-18	38	"S13D37_a"	"a"	"HS"	24	6	1	7	10	1	1	0	0	0	38	38	"S13"	"D37"	"S13D37_a_HS"	40
