"setDate"	"flipDate"	"days"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartF"	"status"
"2016-03-08"	"2016-04-11"	34	34	36	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-04-25"	48	48	50	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-04-29"	52	52	54	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-06"	59	59	61	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-09"	62	62	64	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-10"	63	63	65	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-13"	66	66	68	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-13"	66	66	68	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-13"	66	66	68	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-16"	69	69	71	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	24	2
"2016-03-21"	"2016-04-11"	21	21	23	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-04-22"	32	32	34	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-04-22"	32	32	34	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-04-25"	35	35	37	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-04-26"	36	36	38	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-04-29"	39	39	41	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-06"	46	46	48	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-06"	46	46	48	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-06"	46	46	48	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-09"	49	49	51	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-09"	49	49	51	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-09"	49	49	51	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-09"	49	49	51	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-10"	50	50	52	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-13"	53	53	55	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-16"	56	56	58	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-16"	56	56	58	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-16"	56	56	58	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-16"	56	56	58	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-23"	63	63	65	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-30"	70	70	72	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-21"	"2016-05-30"	70	70	72	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	23	2
"2016-03-28"	"2016-04-18"	21	21	23	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-04-25"	28	28	30	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-04-26"	29	29	31	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-02"	35	35	37	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-06"	39	39	41	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-17"	50	50	52	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-23"	56	56	58	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-27"	60	60	62	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-30"	63	63	65	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-30"	63	63	65	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-30"	63	63	65	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-30"	63	63	65	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-30"	63	63	65	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-31"	64	64	66	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-31"	64	64	66	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-31"	64	64	66	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-05-31"	64	64	66	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-03"	67	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-03"	67	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-03"	67	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-03"	67	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-06"	70	70	72	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-28"	"2016-06-10"	74	74	76	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	24	2
"2016-03-24"	"2016-04-26"	33	33	35	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-04-26"	33	33	35	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-04-26"	33	33	35	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-03"	40	40	42	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-13"	50	50	52	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-13"	50	50	52	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-16"	53	53	55	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-16"	53	53	55	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-17"	54	54	56	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-17"	54	54	56	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	24	2
"2016-02-29"	"2016-03-21"	21	21	23	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-05"	36	36	38	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-15"	46	46	48	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-25"	56	56	58	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-25"	56	56	58	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-29"	60	60	62	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-29"	60	60	62	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-04-29"	60	60	62	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	24	2
"2016-03-11"	"2016-03-18"	7	7	9	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-01"	21	21	23	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-05"	25	25	27	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-15"	35	35	37	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-18"	38	38	40	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-22"	42	42	44	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-04-25"	45	45	47	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-02"	52	52	54	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-03"	53	53	55	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-03"	53	53	55	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-03"	53	53	55	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-03"	53	53	55	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-06"	56	56	58	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-06"	56	56	58	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-09"	59	59	61	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-13"	63	63	65	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-13"	63	63	65	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-16"	66	66	68	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-17"	67	67	69	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-20"	70	70	72	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-05-20"	70	70	72	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	23	2
"2016-03-11"	"2016-03-22"	11	11	13	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-04-12"	32	32	34	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-04-29"	49	49	51	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-04-29"	49	49	51	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-04-29"	49	49	51	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-10"	60	60	62	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-16"	66	66	68	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-23"	73	73	75	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-23"	73	73	75	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-23"	73	73	75	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-27"	77	77	79	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-30"	80	80	82	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-30"	80	80	82	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-30"	80	80	82	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-30"	80	80	82	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-11"	"2016-05-30"	80	80	82	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	23	2
"2016-03-24"	"2016-04-18"	25	25	27	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-04-19"	26	26	28	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-04-29"	36	36	38	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-03"	40	40	42	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-10"	47	47	49	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-17"	54	54	56	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-24"	61	61	63	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-24"	61	61	63	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-31"	68	68	70	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-31"	68	68	70	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	24	2
"2016-02-29"	"2016-03-15"	15	15	17	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-03-28"	28	28	30	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-01"	32	32	34	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-01"	32	32	34	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-04"	35	35	37	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-15"	46	46	48	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-15"	46	46	48	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-18"	49	49	51	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-18"	49	49	51	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-26"	57	57	59	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-26"	57	57	59	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-29"	60	60	62	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-04-29"	60	60	62	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-02"	63	63	65	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-06"	67	67	69	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
"2016-02-29"	"2016-05-09"	70	70	72	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	24	2
